,quantity,dates,stock_id,symbol_id
719,38329,2023-08-17,60,217
720,17847,2023-08-17,60,232
721,6708,2023-08-17,60,211
722,20631,2023-08-17,60,230
723,39851,2023-08-17,60,212
724,29174,2023-08-17,9,339
725,39419,2023-08-17,9,218
726,29286,2023-08-17,9,304
727,53090,2023-08-17,9,220
728,4800,2023-08-17,9,229
729,36000,2023-08-17,9,294
730,93686,2023-08-17,9,228
731,38083,2023-08-17,9,226
732,29000,2023-08-17,9,223
733,59501,2023-08-17,9,213
734,132441,2023-08-17,9,336
735,101464,2023-08-17,9,233
736,282104,2023-08-17,9,221
737,84627,2023-08-17,9,214
738,44511,2023-08-17,9,227
739,63000,2023-08-17,9,264
740,37320,2023-08-17,9,222
741,44674,2023-08-17,9,217
742,4820,2023-08-17,9,346
743,39803,2023-08-17,9,232
744,50017,2023-08-17,9,211
745,10000,2023-08-17,9,225
746,64155,2023-08-17,9,230
747,158650,2023-08-17,9,212
748,4980,2023-08-17,123,339
749,7900,2023-08-17,123,340
750,29300,2023-08-17,123,304
751,10516,2023-08-17,123,224
752,9000,2023-08-17,123,229
753,4000,2023-08-17,123,294
754,12000,2023-08-17,123,313
755,23974,2023-08-17,123,215
756,14537,2023-08-17,123,296
757,87322,2023-08-17,123,336
758,35294,2023-08-17,123,221
759,22754,2023-08-17,123,214
760,17958,2023-08-17,123,264
761,27380,2023-08-17,123,337
762,1700,2023-08-17,123,347
763,9000,2023-08-17,123,346
764,8239,2023-08-17,123,225
765,44547,2023-08-17,123,230
766,37951,2023-08-17,123,219
767,5952,2023-08-17,287,339
768,2400,2023-08-17,287,340
769,9577,2023-08-17,287,218
770,13382,2023-08-17,287,220
771,42958,2023-08-17,287,216
772,27307,2023-08-17,287,228
773,25953,2023-08-17,287,226
774,38110,2023-08-17,287,223
775,43267,2023-08-17,287,215
776,59689,2023-08-17,287,296
777,78947,2023-08-17,287,336
778,13944,2023-08-17,287,233
779,63812,2023-08-17,287,221
780,51055,2023-08-17,287,214
781,12000,2023-08-17,287,227
782,4000,2023-08-17,287,222
783,4000,2023-08-17,287,217
784,54513,2023-08-17,287,232
785,5000,2023-08-17,287,211
786,44541,2023-08-17,287,225
787,9970,2023-08-17,287,230
788,30711,2023-08-17,287,219
789,15653,2023-08-17,114,339
790,4991,2023-08-17,114,340
791,13236,2023-08-17,114,218
792,31598,2023-08-17,114,304
793,35490,2023-08-17,114,224
794,36944,2023-08-17,114,229
795,5000,2023-08-17,114,216
796,17000,2023-08-17,114,294
797,26738,2023-08-17,114,312
798,18734,2023-08-17,114,226
799,12967,2023-08-17,114,223
800,32401,2023-08-17,114,214
801,20358,2023-08-17,114,227
802,51571,2023-08-17,114,264
803,17162,2023-08-17,114,222
804,23901,2023-08-17,114,337
805,17592,2023-08-17,114,217
806,14399,2023-08-17,114,347
807,15000,2023-08-17,114,346
808,25578,2023-08-17,114,211
809,7502,2023-08-17,114,225
810,15993,2023-08-17,114,230
811,4110,2023-08-17,114,219
812,10896,2023-08-17,61,339
813,32074,2023-08-17,61,218
814,6991,2023-08-17,61,304
815,18859,2023-08-17,61,224
816,22509,2023-08-17,61,220
817,18096,2023-08-17,61,333
818,33142,2023-08-17,61,229
819,42191,2023-08-17,61,216
820,40330,2023-08-17,61,228
821,32860,2023-08-17,61,226
822,24637,2023-08-17,61,313
823,38396,2023-08-17,61,213
824,38774,2023-08-17,61,336
825,9701,2023-08-17,61,233
826,32910,2023-08-17,61,221
827,12693,2023-08-17,61,227
828,17966,2023-08-17,61,264
829,25914,2023-08-17,61,222
830,36897,2023-08-17,61,337
831,26158,2023-08-17,61,217
832,29524,2023-08-17,61,347
833,3000,2023-08-17,61,232
834,12919,2023-08-17,61,211
835,7100,2023-08-17,61,225
836,25325,2023-08-17,61,230
837,38698,2023-08-17,61,212
838,4852,2023-08-17,37,339
839,19898,2023-08-17,37,340
840,26634,2023-08-17,37,227
841,5000,2023-08-17,37,222
842,8393,2023-08-17,37,230
843,62124,2023-08-17,37,212
844,2698,2023-08-17,34,339
845,9500,2023-08-17,34,340
846,13554,2023-08-17,34,224
847,13246,2023-08-17,34,229
848,1500,2023-08-17,34,216
849,5716,2023-08-17,34,228
850,56978,2023-08-17,34,215
851,18656,2023-08-17,34,221
852,5000,2023-08-17,34,222
853,4026,2023-08-17,34,232
854,9271,2023-08-17,34,225
855,41909,2023-08-17,34,212
856,2,2023-08-17,182,339
857,7215,2023-08-17,182,220
858,2920,2023-08-17,182,333
859,3743,2023-08-17,182,294
860,12340,2023-08-17,182,228
861,7074,2023-08-17,182,214
862,5234,2023-08-17,182,264
863,720,2023-08-17,182,338
864,7000,2023-08-17,182,337
865,2000,2023-08-17,182,217
866,1843,2023-08-17,182,347
867,625,2023-08-17,182,346
868,16460,2023-08-17,182,211
869,15352,2023-08-17,182,225
870,4060,2023-08-17,182,230
871,290,2023-08-17,189,339
872,530,2023-08-17,189,304
873,545,2023-08-17,189,224
874,1840,2023-08-17,189,229
875,260,2023-08-17,189,312
876,1378,2023-08-17,189,296
877,999,2023-08-17,189,337
878,300,2023-08-17,189,217
879,220,2023-08-17,189,347
880,1003,2023-08-17,145,339
881,8900,2023-08-17,145,340
882,17000,2023-08-17,145,218
883,19900,2023-08-17,145,224
884,18994,2023-08-17,145,229
885,10800,2023-08-17,145,294
886,42500,2023-08-17,145,228
887,10000,2023-08-17,145,226
888,25000,2023-08-17,145,223
889,61674,2023-08-17,145,313
890,12800,2023-08-17,145,213
891,32268,2023-08-17,145,215
892,13191,2023-08-17,145,296
893,126299,2023-08-17,145,336
894,41960,2023-08-17,145,221
895,26000,2023-08-17,145,214
896,30771,2023-08-17,145,264
897,37654,2023-08-17,145,338
898,20675,2023-08-17,145,337
899,48673,2023-08-17,145,217
900,9560,2023-08-17,145,347
901,4000,2023-08-17,145,346
902,10209,2023-08-17,145,232
903,16000,2023-08-17,145,211
904,10575,2023-08-17,145,225
905,164001,2023-08-17,145,212
906,7049,2023-08-17,192,339
907,25773,2023-08-17,192,218
908,37594,2023-08-17,192,224
909,26218,2023-08-17,192,220
910,2991,2023-08-17,192,333
911,39002,2023-08-17,192,229
912,3000,2023-08-17,192,294
913,32841,2023-08-17,192,228
914,15161,2023-08-17,192,213
915,15426,2023-08-17,192,215
916,49500,2023-08-17,192,336
917,17772,2023-08-17,192,221
918,45277,2023-08-17,192,338
919,13756,2023-08-17,192,337
920,9871,2023-08-17,192,217
921,7500,2023-08-17,192,346
922,2495,2023-08-17,192,232
923,300,2023-08-17,192,211
924,16558,2023-08-17,132,339
925,4000,2023-08-17,132,340
926,25663,2023-08-17,132,304
927,11672,2023-08-17,132,228
928,22166,2023-08-17,132,214
929,9507,2023-08-17,132,227
930,17166,2023-08-17,132,264
931,1325,2023-08-17,132,222
932,65856,2023-08-17,132,232
933,52013,2023-08-17,132,211
934,53180,2023-08-17,132,225
935,61290,2023-08-17,132,230
936,35406,2023-08-17,132,219
937,53844,2023-08-17,132,212
938,10199,2023-08-17,2,339
939,13044,2023-08-17,2,340
940,19274,2023-08-17,2,218
941,8000,2023-08-17,2,224
942,33919,2023-08-17,2,220
943,73020,2023-08-17,2,333
944,10786,2023-08-17,2,229
945,68035,2023-08-17,2,216
946,11249,2023-08-17,2,228
947,25000,2023-08-17,2,227
948,37691,2023-08-17,2,264
949,25000,2023-08-17,2,222
950,34025,2023-08-17,2,338
951,9581,2023-08-17,2,230
952,10001,2023-08-17,2,219
953,27425,2023-08-17,2,212
954,1660,2023-08-17,32,339
955,3696,2023-08-17,32,340
956,12480,2023-08-17,32,224
957,12480,2023-08-17,32,229
958,17576,2023-08-17,32,228
959,10747,2023-08-17,32,223
960,14097,2023-08-17,32,215
961,64955,2023-08-17,32,214
962,24977,2023-08-17,32,227
963,66364,2023-08-17,32,264
964,6296,2023-08-17,32,222
965,31200,2023-08-17,32,232
966,31200,2023-08-17,32,211
967,22214,2023-08-17,32,225
968,23920,2023-08-17,32,230
969,103773,2023-08-17,32,212
970,6535,2023-08-17,161,339
971,10315,2023-08-17,161,224
972,11845,2023-08-17,161,229
973,4768,2023-08-17,198,339
974,3700,2023-08-17,198,340
975,13223,2023-08-17,198,218
976,22327,2023-08-17,198,220
977,11492,2023-08-17,198,333
978,13500,2023-08-17,198,294
979,36236,2023-08-17,198,228
980,14797,2023-08-17,198,213
981,12569,2023-08-17,198,233
982,34802,2023-08-17,198,221
983,1461,2023-08-17,198,338
984,5500,2023-08-17,198,346
985,15429,2023-08-17,198,232
986,20788,2023-08-17,198,211
987,16985,2023-08-17,198,225
988,28265,2023-08-17,198,230
989,22753,2023-08-17,198,219
990,720,2023-08-17,191,339
991,6555,2023-08-17,191,218
992,1200,2023-08-17,191,224
993,1200,2023-08-17,191,229
994,16007,2023-08-17,191,228
995,1500,2023-08-17,191,221
996,9535,2023-08-17,191,337
997,6004,2023-08-17,191,217
998,5000,2023-08-17,191,346
999,11623,2023-08-17,191,211
1000,1,2023-08-17,191,225
1001,2740,2023-08-17,98,339
1002,9355,2023-08-17,98,218
1003,3987,2023-08-17,98,304
1004,11300,2023-08-17,98,220
1005,4500,2023-08-17,98,294
1006,4950,2023-08-17,98,228
1007,14260,2023-08-17,98,213
1008,7688,2023-08-17,98,217
1009,5000,2023-08-17,98,225
1010,5584,2023-08-17,98,219
1011,12381,2023-08-17,279,339
1012,5200,2023-08-17,279,340
1013,4236,2023-08-17,279,218
1014,26700,2023-08-17,279,304
1015,40000,2023-08-17,279,220
1016,20474,2023-08-17,279,229
1017,10277,2023-08-17,279,226
1018,9687,2023-08-17,279,223
1019,60519,2023-08-17,279,313
1020,11200,2023-08-17,279,213
1021,15183,2023-08-17,279,233
1022,68085,2023-08-17,279,221
1023,7376,2023-08-17,279,227
1024,10000,2023-08-17,279,222
1025,16422,2023-08-17,279,337
1026,8067,2023-08-17,279,217
1027,9135,2023-08-17,279,347
1028,7000,2023-08-17,279,346
1029,30636,2023-08-17,279,232
1030,16365,2023-08-17,279,211
1031,4502,2023-08-17,279,225
1032,19770,2023-08-17,279,230
1033,9000,2023-08-17,279,219
1034,5009,2023-08-17,186,339
1035,12000,2023-08-17,186,304
1036,8836,2023-08-17,186,224
1037,10485,2023-08-17,186,229
1038,29151,2023-08-17,186,215
1039,10000,2023-08-17,186,337
1040,4190,2023-08-17,186,347
1041,6000,2023-08-17,186,211
1042,18482,2023-08-17,30,339
1043,6123,2023-08-17,30,340
1044,19373,2023-08-17,30,218
1045,21100,2023-08-17,30,304
1046,59367,2023-08-17,30,224
1047,33663,2023-08-17,30,220
1048,69938,2023-08-17,30,229
1049,5819,2023-08-17,30,228
1050,16053,2023-08-17,30,226
1051,10300,2023-08-17,30,223
1052,14488,2023-08-17,30,227
1053,5000,2023-08-17,30,222
1054,8289,2023-08-17,30,217
1055,12000,2023-08-17,30,346
1056,34174,2023-08-17,30,211
1057,12403,2023-08-17,30,225
1058,72076,2023-08-17,30,230
1059,8200,2023-08-17,30,219
1060,10491,2023-08-17,148,339
1061,4270,2023-08-17,148,340
1062,34651,2023-08-17,148,218
1063,49347,2023-08-17,148,224
1064,53092,2023-08-17,148,229
1065,85282,2023-08-17,148,312
1066,64472,2023-08-17,148,215
1067,80259,2023-08-17,148,296
1068,19000,2023-08-17,148,346
1069,31101,2023-08-17,148,232
1070,39270,2023-08-17,148,211
1071,6000,2023-08-17,148,225
1072,105607,2023-08-17,148,230
1073,1,2023-08-17,148,219
1074,1627,2023-08-17,155,339
1075,12784,2023-08-17,149,339
1076,35520,2023-08-17,149,224
1077,38757,2023-08-17,149,229
1078,7754,2023-08-17,149,338
1079,25000,2023-08-17,149,346
1080,1536,2023-08-17,149,211
1081,2200,2023-08-17,152,339
1082,36194,2023-08-17,152,340
1083,12956,2023-08-17,152,220
1084,44500,2023-08-17,152,333
1085,2750,2023-08-17,152,229
1086,19000,2023-08-17,152,216
1087,50000,2023-08-17,152,226
1088,50000,2023-08-17,152,223
1089,47101,2023-08-17,152,221
1090,31498,2023-08-17,152,338
1091,15000,2023-08-17,152,346
1092,19666,2023-08-17,152,232
1093,21071,2023-08-17,152,211
1094,34426,2023-08-17,152,225
1095,108893,2023-08-17,152,230
1096,33334,2023-08-17,152,219
1097,443,2023-08-17,199,339
1098,1036,2023-08-17,199,224
1099,1468,2023-08-17,199,229
1100,8798,2023-08-17,156,339
1101,40703,2023-08-17,156,224
1102,39070,2023-08-17,156,229
1103,2370,2023-08-17,174,339
1104,31809,2023-08-17,174,224
1105,29370,2023-08-17,174,229
1106,7358,2023-08-17,174,213
1107,6255,2023-08-17,141,339
1108,29500,2023-08-17,141,224
1109,50183,2023-08-17,141,229
1110,10,2023-08-17,141,338
1111,15000,2023-08-17,141,346
1112,7,2023-08-17,275,339
1113,113,2023-08-17,275,218
1114,89,2023-08-17,275,220
1115,104,2023-08-17,275,333
1116,130,2023-08-17,275,216
1117,64,2023-08-17,275,294
1118,97,2023-08-17,275,228
1119,75,2023-08-17,275,214
1120,42,2023-08-17,275,227
1121,71,2023-08-17,275,264
1122,63,2023-08-17,275,222
1123,49,2023-08-17,275,232
1124,49,2023-08-17,275,211
1125,185,2023-08-17,275,230
1126,5870,2023-08-17,274,339
1127,22675,2023-08-17,274,304
1128,4011,2023-08-17,274,224
1129,1476,2023-08-17,274,220
1130,1716,2023-08-17,274,333
1131,1979,2023-08-17,274,229
1132,2146,2023-08-17,274,216
1133,15228,2023-08-17,274,312
1134,400000,2023-08-17,312,339
1135,1000000,2023-08-17,312,218
1136,2000000,2023-08-17,312,304
1137,1300000,2023-08-17,312,224
1138,1500000,2023-08-17,312,333
1139,1300000,2023-08-17,312,229
1140,1000000,2023-08-17,312,216
1141,750000,2023-08-17,312,294
1142,1000000,2023-08-17,312,213
1143,2000000,2023-08-17,312,215
1144,3000000,2023-08-17,312,296
1145,250000,2023-08-17,312,336
1146,1500000,2023-08-17,312,214
1147,1500000,2023-08-17,312,264
1148,300000,2023-08-17,312,337
1149,150000,2023-08-17,312,217
1150,50000,2023-08-17,312,347
1151,250000,2023-08-17,312,212
1152,5000,2023-08-17,58,339
1153,10230,2023-08-17,58,304
1154,378,2023-08-17,58,338
1155,5000,2023-08-17,58,346
1156,27564,2023-08-17,58,232
1157,20464,2023-08-17,58,211
1158,8400,2023-08-17,58,225
1159,20043,2023-08-17,58,212
1160,5000,2023-08-17,309,339
1161,5000,2023-08-17,309,304
1162,5000,2023-08-17,309,224
1163,5000,2023-08-17,309,229
1164,4,2023-08-17,309,294
1165,16146,2023-08-17,309,313
1166,23854,2023-08-17,309,213
1167,10570,2023-08-17,309,336
1168,9066,2023-08-17,309,233
1169,11721,2023-08-17,309,221
1170,9216,2023-08-17,309,214
1171,5008,2023-08-17,309,227
1172,8812,2023-08-17,309,264
1173,7737,2023-08-17,309,222
1174,40000,2023-08-17,309,338
1175,10000,2023-08-17,309,217
1176,5000,2023-08-17,309,347
1177,1650,2023-08-17,309,346
1178,5001,2023-08-17,309,225
1179,17880,2023-08-17,309,230
1180,5000,2023-08-17,309,219
1181,13000,2023-08-17,309,212
1182,21121,2023-08-17,21,340
1183,8604,2023-08-17,21,218
1184,61197,2023-08-17,21,220
1185,78945,2023-08-17,21,216
1186,54249,2023-08-17,21,294
1187,18156,2023-08-17,21,228
1188,25580,2023-08-17,21,213
1189,54167,2023-08-17,21,233
1190,15646,2023-08-17,21,221
1191,73538,2023-08-17,21,214
1192,68545,2023-08-17,21,227
1193,68384,2023-08-17,21,264
1194,59254,2023-08-17,21,222
1195,13189,2023-08-17,21,338
1196,33967,2023-08-17,21,217
1197,68780,2023-08-17,21,232
1198,47432,2023-08-17,21,211
1199,65332,2023-08-17,21,225
1200,34023,2023-08-17,21,230
1201,36725,2023-08-17,21,219
1202,31232,2023-08-17,21,212
1203,4000,2023-08-17,142,340
1204,12788,2023-08-17,142,229
1205,59480,2023-08-17,142,216
1206,3000,2023-08-17,142,214
1207,6409,2023-08-17,142,227
1208,61434,2023-08-17,142,264
1209,7820,2023-08-17,142,222
1210,5816,2023-08-17,142,338
1211,18800,2023-08-17,142,337
1212,2633,2023-08-17,142,347
1213,19500,2023-08-17,142,346
1214,34091,2023-08-17,142,232
1215,17485,2023-08-17,142,211
1216,14000,2023-08-17,142,225
1217,1,2023-08-17,142,230
1218,12147,2023-08-17,142,219
1219,4884,2023-08-17,62,340
1220,5100,2023-08-17,62,333
1221,21285,2023-08-17,62,216
1222,21167,2023-08-17,62,226
1223,20948,2023-08-17,62,223
1224,2616,2023-08-17,62,233
1225,13,2023-08-17,62,214
1226,9778,2023-08-17,62,227
1227,8635,2023-08-17,62,222
1228,8244,2023-08-17,62,346
1229,8000,2023-08-17,62,232
1230,6435,2023-08-17,62,211
1231,28395,2023-08-17,62,230
1232,8329,2023-08-17,62,219
1233,3083,2023-08-17,81,340
1234,5316,2023-08-17,81,218
1235,2813,2023-08-17,81,304
1236,3409,2023-08-17,81,333
1237,11629,2023-08-17,81,216
1238,6639,2023-08-17,81,228
1239,2711,2023-08-17,81,213
1240,37047,2023-08-17,81,221
1241,1,2023-08-17,81,227
1242,4303,2023-08-17,81,230
1243,3122,2023-08-17,81,219
1244,5005,2023-08-17,48,340
1245,39,2023-08-17,48,338
1246,20881,2023-08-17,31,340
1247,3184,2023-08-17,31,220
1248,7138,2023-08-17,31,228
1249,1,2023-08-17,31,226
1250,140443,2023-08-17,31,336
1251,13358,2023-08-17,31,221
1252,13000,2023-08-17,31,346
1253,5000,2023-08-17,31,225
1254,10500,2023-08-17,31,230
1255,13855,2023-08-17,31,219
1256,10000,2023-08-17,185,340
1257,45521,2023-08-17,185,294
1258,8500,2023-08-17,185,338
1259,246726,2023-08-17,185,230
1260,48578,2023-08-17,185,219
1261,6150,2023-08-17,64,340
1262,3911,2023-08-17,64,218
1263,2405,2023-08-17,64,224
1264,20677,2023-08-17,64,229
1265,2171,2023-08-17,64,338
1266,12017,2023-08-17,64,232
1267,14188,2023-08-17,64,211
1268,14683,2023-08-17,64,225
1269,125,2023-08-17,64,230
1270,300000,2023-08-17,344,340
1271,250000,2023-08-17,344,219
1272,184725,2023-08-17,227,340
1273,60950,2023-08-17,227,218
1274,200000,2023-08-17,227,232
1275,116273,2023-08-17,221,340
1276,87100,2023-08-17,221,218
1277,613100,2023-08-17,221,228
1278,568600,2023-08-17,221,217
1279,300000,2023-08-17,221,232
1280,1090000,2023-08-17,221,225
1281,1509054,2023-08-17,221,212
1282,9415,2023-08-17,160,340
1283,26219,2023-08-17,160,232
1284,24042,2023-08-17,160,211
1285,34707,2023-08-17,160,225
1286,19841,2023-08-17,160,212
1287,343,2023-08-17,119,340
1288,1000,2023-08-17,119,218
1289,19000,2023-08-17,119,304
1290,3000,2023-08-17,119,346
1291,9000,2023-08-17,119,211
1292,187,2023-08-17,119,230
1293,6650,2023-08-17,171,340
1294,23316,2023-08-17,171,224
1295,17970,2023-08-17,171,220
1296,24200,2023-08-17,171,333
1297,24000,2023-08-17,171,229
1298,10920,2023-08-17,171,294
1299,29000,2023-08-17,171,228
1300,32575,2023-08-17,171,214
1301,22000,2023-08-17,171,264
1302,6000,2023-08-17,171,211
1303,7000,2023-08-17,171,225
1304,5600,2023-08-17,258,340
1305,14612,2023-08-17,258,214
1306,600,2023-08-17,258,338
1307,23800,2023-08-17,258,232
1308,14000,2023-08-17,258,211
1309,3836,2023-08-17,172,340
1310,31690,2023-08-17,172,220
1311,4000,2023-08-17,172,333
1312,37759,2023-08-17,172,216
1313,4525,2023-08-17,172,294
1314,11632,2023-08-17,172,213
1315,23961,2023-08-17,172,214
1316,15450,2023-08-17,172,264
1317,8500,2023-08-17,172,225
1318,2999,2023-08-17,38,340
1319,1,2023-08-17,38,226
1320,95575,2023-08-17,38,336
1321,28176,2023-08-17,38,227
1322,575,2023-08-17,38,222
1323,42708,2023-08-17,38,230
1324,26693,2023-08-17,38,219
1325,14250,2023-08-17,13,340
1326,92175,2023-08-17,13,218
1327,60000,2023-08-17,13,333
1328,63399,2023-08-17,13,216
1329,15382,2023-08-17,13,228
1330,29351,2023-08-17,13,226
1331,18180,2023-08-17,13,223
1332,120819,2023-08-17,13,213
1333,156307,2023-08-17,13,336
1334,79473,2023-08-17,13,233
1335,151963,2023-08-17,13,221
1336,29830,2023-08-17,13,227
1337,4949,2023-08-17,13,222
1338,50684,2023-08-17,13,337
1339,47727,2023-08-17,13,217
1340,20237,2023-08-17,13,346
1341,20450,2023-08-17,13,232
1342,11249,2023-08-17,13,225
1343,145624,2023-08-17,13,212
1344,420,2023-08-17,66,340
1345,9480,2023-08-17,251,340
1346,26537,2023-08-17,251,218
1347,2665,2023-08-17,251,294
1348,14534,2023-08-17,251,313
1349,2500,2023-08-17,251,213
1350,6093,2023-08-17,246,340
1351,8244,2023-08-17,246,218
1352,7500,2023-08-17,246,346
1353,15000,2023-08-17,246,211
1354,7200,2023-08-17,246,225
1355,21116,2023-08-17,164,340
1356,10000,2023-08-17,164,220
1357,10000,2023-08-17,164,333
1358,3000,2023-08-17,164,216
1359,16814,2023-08-17,164,213
1360,49454,2023-08-17,164,230
1361,66400,2023-08-17,164,219
1362,838,2023-08-17,90,218
1363,1,2023-08-17,90,228
1364,1,2023-08-17,90,227
1365,3561,2023-08-17,92,218
1366,2857,2023-08-17,92,228
1367,37927,2023-08-17,92,336
1368,14449,2023-08-17,92,232
1369,11162,2023-08-17,92,225
1370,2037,2023-08-17,92,230
1371,1950,2023-08-17,247,218
1372,600,2023-08-17,247,225
1373,1935,2023-08-17,247,230
1374,1027,2023-08-17,239,218
1375,79,2023-08-17,239,229
1376,685,2023-08-17,239,228
1377,338,2023-08-17,239,233
1378,176,2023-08-17,239,221
1379,513,2023-08-17,239,214
1380,343,2023-08-17,239,227
1381,343,2023-08-17,239,222
1382,1308,2023-08-17,239,337
1383,1713,2023-08-17,239,217
1384,50,2023-08-17,239,225
1385,604,2023-08-17,239,230
1386,860,2023-08-17,248,218
1387,441,2023-08-17,248,228
1388,99,2023-08-17,248,336
1389,607,2023-08-17,248,337
1390,497,2023-08-17,248,217
1391,941,2023-08-17,248,230
1392,491,2023-08-17,248,219
1393,1063,2023-08-17,248,212
1394,1016,2023-08-17,85,218
1395,1212,2023-08-17,85,216
1396,6350,2023-08-17,85,294
1397,16251,2023-08-17,85,228
1398,1840,2023-08-17,85,223
1399,4950,2023-08-17,85,338
1400,2016,2023-08-17,85,337
1401,11357,2023-08-17,85,217
1402,4491,2023-08-17,85,346
1403,4300,2023-08-17,85,211
1404,1812,2023-08-17,85,225
1405,17,2023-08-17,85,219
1406,2137,2023-08-17,85,212
1407,8100,2023-08-17,70,218
1408,9192,2023-08-17,70,333
1409,12088,2023-08-17,70,294
1410,11000,2023-08-17,70,228
1411,31345,2023-08-17,70,232
1412,10179,2023-08-17,70,211
1413,33030,2023-08-17,70,225
1414,13369,2023-08-17,70,230
1415,14530,2023-08-17,70,219
1416,24006,2023-08-17,70,212
1417,3948,2023-08-17,101,218
1418,7388,2023-08-17,101,220
1419,7386,2023-08-17,101,216
